,Date,USDCHF=X,S&P,STD,Vol_global,Vol_local,return,Price_MA,Primary risk,FD,Energy,Correlation,STD_short,Price_LB,Price_UB,Price_LB_Price_UB_Distance,Distance_MA
0,2019-07-01,0.9793999791145325,2.964330078125,,,,0.0,,,,,,,,,,
1,2019-07-02,0.9869999885559082,2.973010009765625,,,,0.007759862776642939,,,,,,,,,,
2,2019-07-03,0.9851999878883362,2.995820068359375,,,,-0.0018237089041972783,,,,,,,,,,
3,2019-07-04,0.9855999946594238,3.006948492118021,,,,0.00040601580999307096,,,,,,,,,,
4,2019-07-05,0.98471999168396,2.990409912109375,,,,-0.0008928601666317521,,,,,,,,,,
5,2019-07-08,0.9911999702453613,2.975949951171875,,,,0.0065805291007853105,,,,,,,,,,
6,2019-07-09,0.9940900206565857,2.9796298828125,,,,0.0029157087348468777,,,,,,,,,,
7,2019-07-10,0.9935899972915649,2.993070068359375,,,,-0.0005029960613531679,,,,,,,,,,
8,2019-07-11,0.9879000186920166,2.999909912109375,,,,-0.0057266866766560644,,,,,,,,,,
9,2019-07-12,0.9904999732971191,3.01377001953125,,,,0.0026317993277749797,,,,,,,,,,
10,2019-07-15,0.984000027179718,3.014300048828125,,,,-0.006562288028907742,,,,,,,,,,
11,2019-07-16,0.9840999841690063,3.0040400390625,,,,0.000101582303381455,,,,,,,,,,
12,2019-07-17,0.9879900217056274,2.984419921875,,,,0.003952888526774969,,,,,,,,,,
13,2019-07-18,0.9865999817848206,2.995110107421875,,,,-0.0014069372061138573,,,,,,,,,,
14,2019-07-19,0.9826400279998779,2.976610107421875,,,,-0.004013737946537182,,,,,,,,,,
15,2019-07-22,0.9828400015830994,2.985030029296875,,,,0.00020350644948636306,,,,,,,,,,
16,2019-07-23,0.9824000000953674,3.005469970703125,,,,-0.0004476837400016338,,,,,,,,,,
17,2019-07-24,0.9853799939155579,3.01956005859375,,,,0.0030333813313325976,,,,,,,,,,
18,2019-07-25,0.9846799969673157,3.003669921875,,,,-0.0007103827483452782,,,,,,,,,,
19,2019-07-26,0.9909800291061401,3.025860107421875,,,,0.006398050288649845,,,,,,,,,,
20,2019-07-29,0.9933000206947327,3.020969970703125,,,,0.0023411083174755317,,,,,,,,,,
21,2019-07-30,0.991599977016449,3.013179931640625,,,,-0.0017115107649898658,,,,,,,,,,
22,2019-07-31,0.9897000193595886,2.9803798828125,,,,-0.001916052542252968,,,,,,,,,,
23,2019-08-01,0.9937999844551086,2.95356005859375,,,,0.004142634147034785,,,,,,,,,,
24,2019-08-02,0.9900699853897095,2.932050048828125,,,,-0.0037532693939860483,,,,,,,,,,
25,2019-08-05,0.9825000166893005,2.844739990234375,,,,-0.007645892524889802,,,,,,,,,,
26,2019-08-06,0.9706199765205383,2.88177001953125,,,,-0.01209164373227596,0.9867555543228432,,,,,0.0051032806572697655,0.9765489930083037,0.9970641812505282,0.020515188242224536,
27,2019-08-07,0.9757300019264221,2.88397998046875,,,,0.005264702488611578,0.986619629241802,,,,,0.005340735351850723,0.9759381585381006,0.9974079146525405,0.02146975611443991,
28,2019-08-08,0.9746999740600586,2.938090087890625,,,,-0.0010556484522664066,0.9861640731493632,,,,,0.00579419703497446,0.9745756790794142,0.9978683511600116,0.023292672080597376,
29,2019-08-09,0.9739300012588501,2.91864990234375,,,,-0.0007899587788037146,0.98574666623716,,,,,0.006237587095435911,0.9732714920462882,0.9983465921699406,0.02507510012365244,
30,2019-08-12,0.9714199900627136,2.882699951171875,,,,-0.0025771987646875725,0.9852214808817263,,,,,0.006799475229687382,0.9716225304223516,0.9989564208456948,0.02733389042334322,
31,2019-08-13,0.9692299962043762,2.926320068359375,,,,-0.002254425357456376,0.9846477773454454,,,,,0.0074408201891682305,0.9697661369671089,0.9996782341275652,0.029912097160456286,
32,2019-08-14,0.9757999777793884,2.84060009765625,,,,0.00677855782501683,0.9840774072541131,,,,,0.007506652278497868,0.9690641026971173,0.9992408448566787,0.030176742159561454,
33,2019-08-15,0.9734600186347961,2.84760009765625,,,,-0.0023979905696629453,0.9833133331051579,,,,,0.007498540673644132,0.9683162517578696,0.9984603852659191,0.030144133508049453,
34,2019-08-16,0.9763000011444092,2.888679931640625,,,,0.0029174105307333497,0.9826729628774855,,,,,0.007329958895211537,0.9680130450870624,0.9974794798458129,0.029466434758750437,
35,2019-08-19,0.9793000221252441,2.92364990234375,,,,0.0030728474621718386,0.9823544444861235,,,,,0.007282600750612004,0.9677892429848995,0.9970652980023598,0.029276055017460223,
36,2019-08-20,0.981249988079071,2.900510009765625,,,,0.0019911834062815124,0.9820118524410106,,,,,0.007106805821801042,0.9677982407974085,0.9963676002010488,0.02856935940364025,
37,2019-08-21,0.9778000116348267,2.924429931640625,,,,-0.0035158996037270565,0.9817822222356443,,,,,0.007138948091512466,0.9675043260526194,0.9962028973804995,0.028698571327880118,
38,2019-08-22,0.9818999767303467,2.922949951171875,,,,0.004193050773915526,0.981700740478657,,,,,0.007124569490071481,0.967451601498514,0.9960923708486014,0.028640769350087414,
39,2019-08-23,0.9836599826812744,2.847110107421875,,,,0.0017924493254276492,0.9815403686629401,,,,,0.007029291615817036,0.967481785431306,0.9957395377268906,0.02825775229558458,
40,2019-08-26,0.9728500247001648,2.8783798828125,,,,-0.010989527043322105,0.9810311109931381,,,,,0.007141468670634639,0.9667481736518688,0.9954568777078201,0.028708704055951273,
41,2019-08-27,0.9790999889373779,2.869159912109375,,,,0.0064243861628511464,0.9808999984352677,,,,,0.007143222620005663,0.9666135531952563,0.9953293081276791,0.028715754932422732,
42,2019-08-28,0.98089998960495,2.88793994140625,,,,0.0018384237441628113,0.9808281461397806,,,,,0.007133097055392466,0.9665619520289958,0.9952370021916734,0.028675050162677684,
43,2019-08-29,0.9813299775123596,2.924580078125,,,,0.0004383605994152802,0.9807885156737434,,,,,0.007127223997591234,0.9665340676785609,0.9951855081488776,0.028651440470316758,
44,2019-08-30,0.98580002784729,2.9264599609375,,,,0.004555094043149335,0.9808040724860297,,,,,0.0071376797222004506,0.9665287130416288,0.9952221855248746,0.02869347248324583,
45,2019-09-02,0.989300012588501,3.006948492118021,,,,0.0035504003269850983,0.9809751841757033,,,,,0.0072824558536051095,0.9664102724684931,0.9956857449999856,0.02927547253149254,
46,2019-09-03,0.9903299808502197,2.90627001953125,,,,0.0010411081053398965,0.9809511083143728,,,,,0.007250343686055283,0.9664504209422623,0.9955968025602044,0.02914638161794214,
47,2019-09-04,0.9868299961090088,2.937780029296875,,,,-0.0035341601374181612,0.9807114777741609,,,,,0.006938452505228306,0.9668345727637043,0.994727151834722,0.02789257907101772,
48,2019-09-05,0.9808400273323059,2.976,,,,-0.006069909508548428,0.9803129611191926,,,,,0.0066024866684796304,0.9671079877822334,0.9936499841895214,0.02654199640728805,
49,2019-09-06,0.9862300157546997,2.9787099609375,,,,0.0054952777947424505,0.9801844424671597,,,,,0.006450538675658039,0.9672833651158437,0.9932145305919889,0.025931165476145268,
50,2019-09-09,0.9879999756813049,2.978429931640625,,,,0.0017946725391954185,0.9799696273273892,,,,,0.006079439468151276,0.9678107483910867,0.9922500950530548,0.02443934666196812,
51,2019-09-10,0.992389976978302,2.979389892578125,,,,0.004443321260174944,0.9800555529417815,,,,,0.006235968784600839,0.9675836153725798,0.9926522098866751,0.025068594514095377,
52,2019-09-11,0.991599977016449,3.000929931640625,,,,-0.0007960579814182265,0.9803925885094537,,,,,0.006594578565525825,0.967203431378402,0.9937136372118158,0.02651020583341379,0.027373284673470555
53,2019-09-12,0.9937199950218201,3.009570068359375,,,,0.00213797706182876,0.9812481447502419,,,,,0.006767408412014075,0.9677133279262138,0.9949183097425104,0.027204981816296603,0.027621054805843596
54,2019-09-13,0.990559995174408,3.007389892578125,,,,-0.0031799700753155544,0.9817974037594266,,,,,0.006897815540700591,0.9680017726780255,0.9957309911516418,0.027729218473616313,0.02785288674507235
55,2019-09-16,0.9868599772453308,2.9979599609375,,,,-0.0037352789806796975,0.98224777424777,,,,,0.006816200295633441,0.9686153736565031,0.9960164988449496,0.027401125188446507,0.02800505167499269
56,2019-09-17,0.9929199814796448,3.005699951171875,,,,0.006140693081129445,0.9829511068485401,,,,,0.006900859372739512,0.9691493881030612,0.996890842781474,0.027741454678412825,0.02810380554739122
57,2019-09-18,0.9925400018692017,3.00672998046875,,,,-0.00038268905604746855,0.9837333295080397,,,,,0.006744682195537942,0.9702439651169639,0.9973575875430264,0.027113622426062522,0.028095647473417862
58,2019-09-19,0.9968000054359436,3.0067900390625,,,,0.004292022043161272,0.9847544409610607,,,,,0.006555995883072236,0.9716424491949162,0.9979975526448666,0.0263551034499504,0.027963906965621347
59,2019-09-20,0.9927399754524231,2.992070068359375,,,,-0.0040730637654289355,0.9853818482822843,,,,,0.006479161143087197,0.9724235259961098,0.9984697537913204,0.026046227795210597,0.02781092495212687
60,2019-09-23,0.9913700222969055,2.991780029296875,,,,-0.0013799717845483627,0.9860451817512512,,,,,0.006132171348913356,0.9737808390534245,0.9984321678760562,0.024651328822631657,0.02760748774155584
61,2019-09-24,0.9898200035095215,2.96660009765625,,,,-0.0015635118598732632,0.9865459225795887,,,,,0.005862011740005617,0.9748218990995775,0.9983871862944,0.023565287194822537,0.027388926720669622
62,2019-09-25,0.9858999848365784,2.9848701171875,,,,-0.00396033486800048,0.9867903656429715,,,,,0.005689843945491409,0.9754106777519886,0.9982838504128642,0.022873172660875518,0.027151782929685005
63,2019-09-26,0.9908599853515625,2.9776201171875,,,,0.005030936800152497,0.9871462914678786,,,,,0.005632420459120554,0.9758814505496375,0.9985237807953021,0.022642330245664644,0.026932263331241463
64,2019-09-27,0.9933900237083435,2.9617900390625,,,,0.0025533762531376567,0.9877236993224533,,,,,0.005440526173877263,0.9768426469746988,0.9987135621936853,0.021870915218986542,0.02667938717906022
65,2019-09-30,0.9908999800682068,2.976739990234375,,,,-0.002506612287932326,0.988057032779411,,,,,0.005348432752907762,0.9773601672735955,0.9988608669402848,0.021500699666689216,0.026414940153749174
66,2019-10-01,0.9976000189781189,2.94025,,,,0.0067615693255447685,0.9885733304200349,,,,,0.005567405529166051,0.9774385193617028,0.9998194895889504,0.02238097022724761,0.026197281558625583
67,2019-10-02,0.992680013179779,2.887610107421875,,,,-0.004931842125844785,0.9893077744377984,,,,,0.004682396509404284,0.9799429814189898,0.998766215386795,0.018823233967805164,0.025831153036842396
68,2019-10-03,0.9967300295829773,2.9106298828125,,,,0.004079881078924035,0.9899607389061539,,,,,0.004436172012765953,0.9810883948806219,0.9989218063719411,0.017833411491319118,0.025428103279764483
69,2019-10-04,0.9981499910354614,2.952010009765625,,,,0.0014246199174697584,0.9905996278480247,,,,,0.004326043589795046,0.9819475406684346,0.9993382358994107,0.01739069523097614,0.02501016420821998
70,2019-10-07,0.9939900040626526,2.9387900390625,,,,-0.004167697250082974,0.9910685177202578,,,,,0.003967122803378738,0.9831342721135004,0.9990821057830829,0.015947833669582523,0.024539660252637232
71,2019-10-08,0.9947599768638611,2.89306005859375,,,,0.0007746283142299725,0.9914003676838345,,,,,0.003886463861746661,0.9836274399603412,0.9992510246845628,0.01562358472422165,0.024055590335636336
72,2019-10-09,0.9926000237464905,2.91939990234375,,,,-0.0021713309417415454,0.9915225903193156,,,,,0.0038703458716876594,0.9837818985759402,0.9993406889801246,0.015558790404184397,0.02354756507166196
73,2019-10-10,0.9928799867630005,2.9381298828125,,,,0.0002820501811528388,0.9916170349827519,,,,,0.0038712040274818675,0.9838746269277882,0.9994368671182653,0.015562240190477139,0.02304444872249659
74,2019-10-11,0.9961299896240234,2.97027001953125,,,,0.003273308863459569,0.9919614791870117,,,,,0.0038435884388406797,0.9842743023093303,0.9997255278334699,0.015451225524139578,0.02258365785038999
75,2019-10-14,0.9977999925613403,2.96614990234375,,,,0.0016764909747845418,0.9925896260473464,,,,,0.003325679237276427,0.9859382675727935,0.9993074981066448,0.013369230533851306,0.0220957776328553
76,2019-10-15,0.9976199865341187,2.995679931640625,,,,-0.00018040291497658405,0.9930114768169545,,,,,0.003212699684661321,0.9865860774476318,0.9995011301799703,0.012915052732338506,0.02161369938308468
77,2019-10-16,0.998520016670227,2.98968994140625,,,,0.0009021773303031328,0.9934011079646923,,,,,0.0032192062062802026,0.9869626955521319,0.9999039045013783,0.012941208949246441,0.021187842430761654
78,2019-10-17,0.9942200183868408,2.997949951171875,,,,-0.004306371641627647,0.9934688872761197,,,,,0.003216467936418596,0.9870359514032825,0.9999661525076853,0.012930201104402794,0.02073827230447674
79,2019-10-18,0.9872999787330627,2.986199951171875,,,,-0.00696026988574028,0.9933096280804387,,,,,0.0034059358555544963,0.9864977563693297,1.0001896185086587,0.013691862139329047,0.020263518834325454
80,2019-10-21,0.9849100112915039,3.006719970703125,,,,-0.0024207105166007665,0.9929833323867233,,,,,0.00375510159565461,0.9854731291954141,1.0005686376099456,0.015095508414531555,0.01981501981944527
81,2019-10-22,0.9859200119972229,2.995989990234375,,,,0.001025475113604124,0.9928114811579386,,,,,0.003962518001824611,0.9848864451542894,1.0008157675216243,0.015929322367334908,0.019377986630323734
82,2019-10-23,0.9893400073051453,3.00452001953125,,,,0.0034688364840006884,0.9929033341231169,,,,,0.003850660138081601,0.9852020138469537,1.0006816676020418,0.015479653755088085,0.01893645065131046
83,2019-10-24,0.9901000261306763,3.0102900390625,,,,0.0007682079163069677,0.9927988913324144,,,,,0.003886865294300351,0.9850251607438136,1.0006503592269012,0.01562519848308752,0.018487700421853968
84,2019-10-25,0.9923499822616577,3.022550048828125,,,,0.0022724533598633494,0.9927918535691721,,,,,0.003887499659733808,0.9850168542497045,1.0006446028818343,0.01562774863212979,0.018062297688745347
85,2019-10-28,0.9941999912261963,3.039419921875,,,,0.0018642706682195248,0.9926955567465888,,,,,0.00381861349904104,0.9850583297485067,1.0004091560146517,0.015350826266145035,0.017654731867122925
86,2019-10-29,0.9947599768638611,3.036889892578125,,,,0.000563252507148121,0.9927703716136791,,,,,0.003838487239393442,0.9850933971348922,1.0005241158372538,0.015430718702361568,0.017261564863684072
87,2019-10-30,0.9941200017929077,3.04677001953125,,,,-0.0006433462200308784,0.9928722227061236,,,,,0.0038364625428104135,0.9851992976205028,1.0006218770426007,0.015422579422097904,0.01691975933033097
88,2019-10-31,0.989109992980957,3.03756005859375,,,,-0.005039641897271024,0.9928459260198805,,,,,0.0038596568178913973,0.9851266123840977,1.0006424327920211,0.01551582040792343,0.01662163093081619
89,2019-11-01,0.9864100217819214,3.066909912109375,,,,-0.002729697625335412,0.9928648162771154,,,,,0.003826722802580754,0.985211370671954,1.0005947963383286,0.015383425666374628,0.016344232893982822
90,2019-11-04,0.9858400225639343,3.07827001953125,,,,-0.0005778522170297634,0.9926788917294255,,,,,0.004035847909315251,0.9846071959107949,1.0008313045062422,0.016224108595447317,0.016106520981011813
91,2019-11-05,0.988290011882782,3.0746201171875,,,,0.0024851794031204165,0.9924900024025528,,,,,0.004116682704370094,0.9842566369938126,1.0008057014653804,0.016549064471567787,0.01590941539777408
92,2019-11-06,0.9923999905586243,3.076780029296875,,,,0.0041586767309450025,0.9925455583466424,,,,,0.004104954828090007,0.9843356486904624,1.000837567099384,0.01650191840892168,0.015724275351190097
93,2019-11-07,0.9924700260162354,3.085179931640625,,,,7.05718039876853e-05,0.9923555586073134,,,,,0.003983536012184813,0.9843884865829438,1.0004023013519268,0.016013814768983003,0.015488454778661778
94,2019-11-08,0.9945999979972839,3.093080078125,,,,0.0021461323014441754,0.9924266691561099,,,,,0.004005768079868323,0.9844151329963733,1.000518320677444,0.016103187681070663,0.015387712323597537
95,2019-11-11,0.9971699714660645,3.087010009765625,,,,0.002583926678016679,0.9924429632999279,,,,,0.004024092448525045,0.9843947784028778,1.0005716300459484,0.01617685164307059,0.015326358255143889
96,2019-11-12,0.9930099844932556,3.091840087890625,,,,-0.0041717932667915385,0.9922525926872536,,,,,0.003868162939377111,0.9845162668084995,1.0000662818247954,0.015550015016295937,0.015258184913859437
97,2019-11-13,0.9926599860191345,3.0940400390625,,,,-0.00035246219029680956,0.9922033327597158,,,,,0.003854167233092828,0.9844949982935302,0.9999887505705634,0.015493752277033201,0.015241367084505757
98,2019-11-14,0.9896699786186218,3.0966298828125,,,,-0.003012116376830626,0.9920148143061885,,,,,0.0038489836665682293,0.9843168469730521,0.9997897613126564,0.015472914339604293,0.0152357866998903
99,2019-11-15,0.9887700080871582,3.1204599609375,,,,-0.0009093642839603956,0.9918729618743614,,,,,0.003895102492083613,0.9840827568901941,0.9997410689083702,0.015658312018176135,0.015239472685593699
100,2019-11-18,0.9889860153198242,3.122030029296875,,,,0.00021846054279487713,0.9917287407097993,,,,,0.003927104298521963,0.9838745321127554,0.9996614913928137,0.015786959280058244,0.015247795614837443
101,2019-11-19,0.9890999794006348,3.120179931640625,,,,0.00011523325815046281,0.9914683699607849,,,,,0.0038591257195353724,0.9837501185217141,0.9992638039142464,0.015513685392532284,0.015250108943296432
102,2019-11-20,0.99031001329422,3.1084599609375,,,,0.0012233686369283413,0.9911909633212619,,,,,0.00365797738612763,0.9838750085490067,0.9985800776412397,0.014705069092233014,0.015299584445458717
103,2019-11-21,0.9903799891471863,3.1035400390625,,,,7.066055278340284e-05,0.9909228152698941,,,,,0.0034354659476889832,0.9840518833745161,0.9978624564842259,0.01381057310970979,0.01533275186684284
104,2019-11-22,0.9926999807357788,3.1102900390625,,,,0.0023425267210722507,0.990707258383433,,,,,0.0031201365630696932,0.9844669852572936,0.9970099342408337,0.012542948983540136,0.015318001497742605
105,2019-11-25,0.9976000189781189,3.133639892578125,,,,0.004936071660551692,0.9908324435905174,,,,,0.0033199695912801115,0.9841925044079571,0.9975387821649032,0.013346277756946079,0.015333411744133097
106,2019-11-26,0.9967399835586548,3.14052001953125,,,,-0.0008621044537920915,0.9911820733988727,,,,,0.003424960458152964,0.9843321524825668,0.9981004935243416,0.013768341041774823,0.015336244296075533
107,2019-11-27,0.9975900053977966,3.1536298828125,,,,0.000852801987642773,0.9916517028102169,,,,,0.0034020010072165043,0.9848477007957839,0.9985237448447942,0.01367604404901035,0.01528367154179697
108,2019-11-28,0.9984700083732605,3.006948492118021,,,,0.0008821289013545793,0.9921165174908109,,,,,0.0034442172773765673,0.9852280829360577,0.9990738363911116,0.0138457534550539,0.0152065023228236
109,2019-11-29,0.9983599781990051,3.14097998046875,,,,-0.00011019877746216514,0.9924505904868797,,,,,0.0035929434222320288,0.9852647036424156,0.9997083361997884,0.014443632557372799,0.015168131167352663
110,2019-12-02,1.0001100301742554,3.1138701171875,,,,0.0017529268134398339,0.9928213313773826,,,,,0.003839272169997477,0.9851427870373877,1.0005766611607776,0.015433874123389923,0.015161045079956456
111,2019-12-03,0.9914299845695496,3.093199951171875,,,,-0.00867909064285,0.992787257388786,,,,,0.0038473782291680806,0.9850925009304499,1.0005589614117056,0.015466460481255773,0.0151550714447389
112,2019-12-04,0.9868999719619751,3.112760009765625,,,,-0.0045691704689981355,0.992516886304926,,,,,0.003992368730253134,0.9845321488444196,1.0005814711400374,0.01604932229561773,0.015180941668052703
113,2019-12-05,0.9882500171661377,3.117429931640625,,,,0.0013679655917698359,0.9922757766864918,,,,,0.004045840668067067,0.9841840953503577,1.0004483748359874,0.016264279485629696,0.015211814289655226
114,2019-12-06,0.9869999885559082,3.145909912109375,,,,-0.001264891058453021,0.9920120724925289,,,,,0.004147795121602935,0.983716482249323,1.0003906186381668,0.016674136388843852,0.015258168251386558
115,2019-12-09,0.9904800057411194,3.1359599609375,,,,0.0035258533187045296,0.9920628137058682,,,,,0.004120271318560724,0.9838222710687468,1.000385761769361,0.016563490700614247,0.01529697085481955
116,2019-12-10,0.9877600073814392,3.13252001953125,,,,-0.0027461416120610703,0.992112813172517,,,,,0.004059108422954518,0.9839945963266079,1.000312212186885,0.016317615860277135,0.015331570491630754
117,2019-12-11,0.984470009803772,3.1416298828125,,,,-0.0033307661305189405,0.9920620719591776,,,,,0.004144861956846877,0.9837723480454839,1.0004346931120083,0.01666234506652442,0.015347801472041019
